held_out_load,label,feature,n_train_files,n_test_files,train_class_mean,test_class_mean,train_overall_sd,standardized_shift
2,IR,psd_peak_ratio,9,3,0.08569204082459653,0.10884368261350304,0.040680338453780114,0.5691113365541629
2,IR,env_rms,9,3,1.9912411201036428,2.074678210170114,0.9030953355637645,0.09239012403312288
2,IR,env_kurtosis,9,3,9.18225345119047,10.822234353292373,6.184653301054804,0.26516941569258246
2,IR,env_entropy,9,3,0.5377542809072816,0.5122503057405222,0.10307863916323035,-0.2474225055141884
2,IR,env_peak_ratio,9,3,0.13955824064048875,0.1524225069092349,0.06553529800867973,0.1962952280623239
2,IR,psd_0_500,9,3,0.008967734553645669,0.00649318327734259,0.04774313443715549,-0.05183051564325635
2,IR,env_0_500,9,3,0.7673490536940326,0.7924893121272838,0.1786695432993566,0.14070813619940403
2,IR,psd_500_1000,9,3,0.02760122610663967,0.02576808560749792,0.029768530040099047,-0.06157981252928705
2,IR,env_500_1000,9,3,0.06824352878844189,0.056067429268784795,0.06769078404122927,-0.17987824623571871
2,IR,psd_1000_2000,9,3,0.07318851451974574,0.06916793488233818,0.045361730407878956,-0.0886337359985109
2,IR,env_1000_2000,9,3,0.10563026466110362,0.11012857808565991,0.06429415942909399,0.06996457321317352
2,IR,env_2000_4000,9,3,0.04652015755737917,0.0345008195019668,0.07792645683907547,-0.1542395040523053
2,IR,psd_4000_8000,9,3,0.06141284414091503,0.038553555758565526,0.11517440040517443,-0.19847542771598842
2,IR,order_0.5_2,9,3,0.14194250735367347,0.18993930391723346,0.10951118848977963,0.43828212647002174
2,IR,order_2_4,9,3,0.2033047898355867,0.22188816133036662,0.12334955155002596,0.15065617394841688
2,IR,order_4_8,9,3,0.25498910880414305,0.22188263032696168,0.061731699707571204,-0.5362962405702392
2,IR,order_8_16,9,3,0.15247133628691942,0.14073901993930008,0.06173474008024038,-0.19004399034271693
2,OR,amp_rms,21,7,0.5251912967763778,0.5261267683622733,0.2751700277100782,0.003399612936337664
2,OR,amp_peak,21,7,3.4945896784794592,3.537058921925749,1.8199668512143676,0.0233351741642725
2,OR,shape_skew,21,7,-0.008335090515978378,0.007897148130258881,0.1184371517275817,0.1370536053042982
2,OR,shape_kurtosis,21,7,10.5425622831019,11.154063946728593,6.312751141118689,0.09686769681820989
2,OR,shape_crest,21,7,6.568793854663943,6.735956895135346,2.0257058688689438,0.08252088471498543
2,OR,zcr,21,7,0.17569465407817006,0.17613205326078424,0.027507958390315203,0.01590082318752434
2,OR,psd_centroid,21,7,2820.1169759509053,2828.7722421909357,254.79965561156777,0.03396890870694517
2,OR,psd_bandwidth,21,7,595.3514147003568,589.9667065787888,546.5851351556236,-0.009851545121209459
2,OR,psd_entropy,21,7,0.5985926661983116,0.6018395884676823,0.05636610916070338,0.05760415820282077
2,OR,psd_peak_ratio,21,7,0.06454297222528284,0.05421952058132285,0.040680338453780114,-0.25377005296278965
2,OR,env_rms,21,7,2.5759944013443667,2.570038068042893,0.9030953355637645,-0.006595464583764611
2,OR,env_kurtosis,21,7,10.13786601906748,10.859984826817572,6.184653301054804,0.11675978791356537
2,OR,env_entropy,21,7,0.5202370586110313,0.5086364973089801,0.10307863916323035,-0.1125408852524832
2,OR,env_peak_ratio,21,7,0.15260354841455773,0.15853798722842713,0.06553529800867973,0.09055332003042733
2,OR,psd_0_500,21,7,0.009676222205861883,0.009603756436665707,0.04774313443715549,-0.0015178259670312023
2,OR,env_0_500,21,7,0.7681433219338029,0.793527006735766,0.1786695432993566,0.14207057528228756
2,OR,psd_500_1000,21,7,0.02482675998336491,0.024502571223596163,0.029768530040099047,-0.010890318041638472
2,OR,env_500_1000,21,7,0.1433495088282061,0.1327565208780473,0.06769078404122927,-0.15649084436231092
2,OR,psd_1000_2000,21,7,0.03209559708627764,0.02679509729393351,0.045361730407878956,-0.1168495942435097
2,OR,env_1000_2000,21,7,0.04718299231774058,0.03588857749176729,0.06429415942909399,-0.1756678200051622
2,OR,env_2000_4000,21,7,0.03803608017596166,0.03455963580370995,0.07792645683907547,-0.04461186243114908
2,OR,psd_4000_8000,21,7,0.005934183395324509,0.004397641961844876,0.11517440040517443,-0.013340997896009893
2,OR,order_0.5_2,21,7,0.18586015011409854,0.19302551316128708,0.10951118848977963,0.06543041990506077
2,OR,order_2_4,21,7,0.29568217076135506,0.3112516974542114,0.12334955155002596,0.1262228074379493
2,OR,order_4_8,21,7,0.1684561400509833,0.16572308907692132,0.061731699707571204,-0.04427305561014359
2,OR,order_8_16,21,7,0.09706759097807967,0.10010540246652086,0.06173474008024038,0.049207488109494976
3,N,amp_rms,3,1,0.06699398474619543,0.06469315445775395,0.2846364623867544,-0.00808339967813116
3,N,amp_peak,3,1,0.26139067593518966,0.2588936128243836,1.8370450384831065,-0.001359282466404819
3,N,shape_skew,3,1,-0.12500252421184077,-0.1294586699046388,0.12224904606455206,-0.03645137394728647
3,N,shape_kurtosis,3,1,2.8680098530166114,2.952986984100357,6.708070937868781,0.012667893925215935
3,N,shape_crest,3,1,3.935348953762753,4.016346662858502,2.1197457498911105,0.0382110491788506
3,N,zcr,3,1,0.26016986894726013,0.2967323851960365,0.025933675306222967,1.409847074008941
3,N,psd_centroid,3,1,3385.135884261092,3675.8698421221966,238.96450305841563,1.2166407735881746
3,N,psd_bandwidth,3,1,2518.3766216923573,3007.217437817683,543.444886614188,0.8995223401050639
3,N,psd_entropy,3,1,0.5923760490581292,0.6390820595809981,0.05423078750682134,0.8612452938654814
3,N,psd_peak_ratio,3,1,0.15179406413927546,0.14492678947779977,0.03842558563260306,-0.1787162003758504
3,N,env_rms,3,1,1.3944057296072518,1.4085431740071583,0.9197085992220001,0.015371656209222838
3,N,env_kurtosis,3,1,3.054765059301618,3.136011964641356,6.813524640942971,0.01192435774746001
3,N,env_entropy,3,1,0.7858984704881529,0.8445234605174163,0.10144786913523395,0.5778829119723953
3,N,env_peak_ratio,3,1,0.05756771503873038,0.03359935139294111,0.06770800355317706,-0.3539960180182362
3,N,psd_0_500,3,1,0.18065417175974294,0.16920908947324867,0.051363562627609105,-0.22282493076798904
3,N,env_0_500,3,1,0.23735719132979619,0.15152566935202666,0.180506697772456,-0.4755032529926808
3,N,psd_500_1000,3,1,0.12035036070211817,0.13292411359809364,0.029094240410112347,0.4321732658676039
3,N,env_500_1000,3,1,0.05740283751142398,0.06082085847755739,0.0669862631897567,0.05102569994762869
3,N,psd_1000_2000,3,1,0.05611115447923925,0.0876932056085577,0.0423844389465719,0.7451331647713799
3,N,env_1000_2000,3,1,0.09211202389380162,0.10163482165283894,0.06774665338346052,0.14056484392131152
3,N,env_2000_4000,3,1,0.32237190154777423,0.2535076773581944,0.07907011676007478,-0.8709260465434363
3,N,psd_4000_8000,3,1,0.41611639444658693,0.25351224755683055,0.11604062477182096,-1.401269143539141
3,N,order_0.5_2,3,1,0.018965663522329198,0.019723886826996263,0.11076828443759258,0.00684512998027203
3,N,order_2_4,3,1,0.058073335681629396,0.03649484411491181,0.12261626180807206,-0.17598392944399024
3,N,order_4_8,3,1,0.1037807404730084,0.03874526348745592,0.06007897420488047,-1.0824997904220106
3,N,order_8_16,3,1,0.05320494368966022,0.051826768245200765,0.061736758244880584,-0.02232341774397817
3,B,amp_rms,9,3,0.1969178215319226,0.22525207715927822,0.2846364623867544,0.09954541800360063
3,B,amp_peak,9,3,1.304630899924753,1.709961909395891,1.8370450384831065,0.22064293524661216
3,B,shape_skew,9,3,0.03051314289786507,0.09448777744804548,0.12224904606455206,0.5233139775700125
3,B,shape_kurtosis,9,3,7.8771143964160455,9.147807888945026,6.708070937868781,0.18942755738547576
3,B,shape_crest,9,3,6.638067406995897,7.292148410987191,2.1197457498911105,0.30856578154474124
3,B,zcr,9,3,0.16952532096278658,0.16501716355223037,0.025933675306222967,-0.17383411172246954
3,B,psd_centroid,9,3,2676.2184612430815,2592.8965013508114,238.96450305841563,-0.34867923405302503
3,B,psd_bandwidth,9,3,732.7034080448026,784.8589658106999,543.444886614188,0.09597211980563643
3,B,psd_entropy,9,3,0.612156567946755,0.6145058096178883,0.05423078750682134,0.043319335365317464
3,B,psd_peak_ratio,9,3,0.05764955474449402,0.05661277750635311,0.03842558563260306,-0.026981429718568435
3,B,env_rms,9,3,1.6727139193321823,1.7820822252708182,0.9197085992220001,0.11891625894457519
3,B,env_kurtosis,9,3,12.069633555367627,14.374502348643794,6.813524640942971,0.338278485033435
3,B,env_entropy,9,3,0.6061156493776002,0.6160551033910934,0.10144786913523395,0.09797597621536523
3,B,env_peak_ratio,9,3,0.07325348290570785,0.07090229509780721,0.06770800355317706,-0.03472540445021459
3,B,psd_0_500,9,3,0.037786123730661605,0.033718014398921456,0.051363562627609105,-0.07920224228280938
3,B,env_0_500,9,3,0.7331254929302702,0.6933405785767319,0.180506697772456,-0.22040685938252838
3,B,psd_500_1000,9,3,0.03070406106539034,0.03168036891970978,0.029094240410112347,0.033556739772456934
3,B,env_500_1000,9,3,0.11397562245807734,0.10415395301919156,0.0669862631897567,-0.1466221426781674
3,B,psd_1000_2000,9,3,0.03377597654902338,0.07556628746323112,0.0423844389465719,0.9859824018642054
3,B,env_1000_2000,9,3,0.06527585920807628,0.11098749754629811,0.06774665338346052,0.6747438589989707
3,B,env_2000_4000,9,3,0.08030472796104036,0.08083618461929425,0.07907011676007478,0.006721333925261539
3,B,psd_4000_8000,9,3,0.00685692591461207,0.0037588956997361505,0.11604062477182096,-0.026697807090989033
3,B,order_0.5_2,9,3,0.15735544563676618,0.1663980541927128,0.11076828443759258,0.08163535800756472
3,B,order_2_4,9,3,0.1405707196425633,0.1561178469453482,0.12261626180807206,0.1267949868437549
3,B,order_4_8,9,3,0.2210254541454974,0.1795200797631548,0.06007897420488047,-0.690846921600252
3,B,order_8_16,9,3,0.19236861963448926,0.16376127392975673,0.061736758244880584,-0.4633762205534131
3,IR,amp_rms,9,3,0.41913224353297673,0.3197656778497055,0.2846364623867544,-0.34909991801491447
3,IR,amp_peak,9,3,2.3925360637391604,1.8425373978836006,1.8370450384831065,-0.29939313099786996
3,IR,shape_skew,9,3,0.0004722630229901998,0.001864382856999335,0.12224904606455206,0.011387572163745505
3,IR,shape_kurtosis,9,3,9.205072400462198,8.338100036098032,6.708070937868781,-0.12924317175447336
3,IR,shape_crest,9,3,6.392231038006178,6.068469671408182,2.1197457498911105,-0.15273594326802067
3,IR,zcr,9,3,0.1714763852192894,0.1673322811392762,0.025933675306222967,-0.15979625066944497
3,IR,psd_centroid,9,3,2680.1080812127166,2821.3115727314894,238.96450305841563,0.5908973496547107
3,IR,psd_bandwidth,9,3,696.8087333883336,812.0726134668154,543.444886614188,0.21209856402662577
3,IR,psd_entropy,9,3,0.6054493498932594,0.5707982797123498,0.05423078750682134,-0.6389556887137421
3,IR,psd_peak_ratio,9,3,0.08022900472450797,0.12523279091376865,0.03842558563260306,1.1711932413874833
3,IR,env_rms,9,3,2.0229128258705837,1.9796630928692904,0.9197085992220001,-0.04702547419680443
3,IR,env_kurtosis,9,3,9.785586425704974,9.012235429748861,6.813524640942971,-0.11350234081623332
3,IR,env_entropy,9,3,0.5342757217297324,0.5226859832731704,0.10144786913523395,-0.11424329121307024
3,IR,env_peak_ratio,9,3,0.14018348187812263,0.1505467831963333,0.06770800355317706,0.1530587341874799
3,IR,psd_0_500,9,3,0.00933392181224034,0.005394621501558578,0.051363562627609105,-0.07669445243201055
3,IR,env_0_500,9,3,0.7703529955645665,0.783477486515682,0.180506697772456,0.07270916322263064
3,IR,psd_500_1000,9,3,0.027639834687371093,0.02565225986530366,0.029094240410112347,-0.06831506147095039
3,IR,env_500_1000,9,3,0.07032677579356991,0.04981768825340066,0.0669862631897567,-0.3061685570080498
3,IR,psd_1000_2000,9,3,0.06578445981265639,0.09138009900360626,0.0423844389465719,0.603892367744084
3,IR,env_1000_2000,9,3,0.10964031528173049,0.09809842622377933,0.06774665338346052,-0.1703684017071899
3,IR,env_2000_4000,9,3,0.043380915835381034,0.0439185446679612,0.07907011676007478,0.006799393432180059
3,IR,psd_4000_8000,9,3,0.04804462268178272,0.07865822013596242,0.11604062477182096,0.26381793026689937
3,IR,order_0.5_2,9,3,0.14591921833493118,0.17800917097346036,0.11076828443759258,0.2897034363352339
3,IR,order_2_4,9,3,0.2010249754613722,0.22872760445301,0.12261626180807206,0.225929485886627
3,IR,order_4_8,9,3,0.2653208696928917,0.19088734766071566,0.06007897420488047,-1.238927978003484
3,IR,order_8_16,9,3,0.14465733166363048,0.16418103380916702,0.061736758244880584,0.31624112928144393
3,OR,amp_rms,21,7,0.5331144542944626,0.5023572958080189,0.2846364623867544,-0.10805768954734929
3,OR,amp_peak,21,7,3.5551532378938306,3.355368243682636,1.8370450384831065,-0.10875345461108664
3,OR,shape_skew,21,7,-0.004088243221777137,-0.004843393752344846,0.12224904606455206,-0.006177148655777334
3,OR,shape_kurtosis,21,7,10.80390382794281,10.37003931220586,6.708070937868781,-0.0646779856318563
3,OR,shape_crest,21,7,6.5956362326312,6.655429761233571,2.1197457498911105,0.028207877574677194
3,OR,zcr,21,7,0.17633431664526614,0.17421306555949603,0.025933675306222967,-0.08179523575900925
3,OR,psd_centroid,21,7,2827.524777824576,2806.5488365699234,238.96450305841563,-0.08777848168321936
3,OR,psd_bandwidth,21,7,584.6174418259397,622.1686252020403,543.444886614188,0.06909842065136504
3,OR,psd_entropy,21,7,0.5976644143372736,0.6046243440507959,0.05423078750682134,0.12833908621826456
3,OR,psd_peak_ratio,21,7,0.06213020052397998,0.06145783568523143,0.03842558563260306,-0.01749784232769294
3,OR,env_rms,21,7,2.620199510852279,2.437422739519156,0.9197085992220001,-0.19873335041961956
3,OR,env_kurtosis,21,7,10.275190751572111,10.448010629303672,6.813524640942971,0.025364240512623006
3,OR,env_entropy,21,7,0.515302806132019,0.5234392547460172,0.10144786913523395,0.08020324806578245
3,OR,env_peak_ratio,21,7,0.15818960775100455,0.14177980921908673,0.06770800355317706,-0.2423612818391515
3,OR,psd_0_500,21,7,0.009754040809834328,0.009370300624748373,0.051363562627609105,-0.007471058576448637
3,OR,env_0_500,21,7,0.7757187009952841,0.7708008695513218,0.180506697772456,-0.027244592608755374
3,OR,psd_500_1000,21,7,0.024252761646839257,0.026224566233173114,0.029094240410112347,0.06777302168880521
3,OR,env_500_1000,21,7,0.14245896480093448,0.13542815295986213,0.0669862631897567,-0.10495900959806749
3,OR,psd_1000_2000,21,7,0.027159724696128623,0.041602714464380575,0.0423844389465719,0.3407616126866324
3,OR,env_1000_2000,21,7,0.041795111704906844,0.0520522193302685,0.06774665338346052,0.15140390134556514
3,OR,env_2000_4000,21,7,0.03699737820961406,0.03767574170275274,0.07907011676007478,0.008579265099570538
3,OR,psd_4000_8000,21,7,0.0059711693082809625,0.004286684222975515,0.11604062477182096,-0.014516339330452351
3,OR,order_0.5_2,21,7,0.18608955294216323,0.192337304677093,0.11076828443759258,0.05640379614662891
3,OR,order_2_4,21,7,0.29916142700119674,0.3008139287346864,0.12261626180807206,0.013477019353894898
3,OR,order_4_8,21,7,0.17455886139575627,0.14741492504260237,0.06007897420488047,-0.45180425785214035
3,OR,order_8_16,21,7,0.0963352545706192,0.10230241168890229,0.061736758244880584,0.09665485017231057
