file_id,file_path,domain,branch,label,sampling_rate,rpm,signal_length,finite_fraction,zero_fraction,mean,std,rms,max_abs,peak_tie_fraction,sha256,exact_duplicate_count,robust_z_log_rms,robust_z_log_peak,robust_z_length,quality_status
B021_1,数据集/数据集/源域数据集/12kHz_FE_data/B/0021/B021_1.mat,source,12k_FE,B,12000,1775.0,96000,1.0,0.0,2.477828062727329e-05,0.16840902564409227,0.16840902746692565,3.1315512079748915,1.0416666666666666e-05,ed2eeca2fddd015c1044c171dda66e08d0c196121a274d0fed1e3a2020440c86,1,0.005109167783254569,0.7054627548838064,0.0,ok
B021_2,数据集/数据集/源域数据集/12kHz_FE_data/B/0021/B021_2.mat,source,12k_FE,B,12000,1756.0,96000,1.0,0.0,-2.1076515469304068e-05,0.16787496203157973,0.16787496335464633,3.043818530208016,1.0416666666666666e-05,fdd6922fa31364b5c2342bfdc559a499e16081828e16c97aa461e6d4b26cb614,1,-0.005109167783254569,0.581954542148414,0.0,ok
B021_3,数据集/数据集/源域数据集/12kHz_FE_data/B/0021/B021_3.mat,source,12k_FE,B,12000,1734.0,96000,1.0,0.0,-4.471505440291401e-06,0.1731177510074893,0.17311775106523716,1.9193954653230811,1.0416666666666666e-05,9f8c7cd426825ed38486359f8ac6ff658d5902f4fc9b0ef02c9c4e22b5ce0b4f,1,0.09500034030314561,-1.2928820216390093,0.0,ok
IR007_0,数据集/数据集/源域数据集/12kHz_FE_data/IR/0007/IR007_0.mat,source,12k_FE,IR,12000,1796.0,96000,1.0,0.0,-0.0005369476764380574,0.2731166433958693,0.2731171712152746,1.987013685775943,1.0416666666666666e-05,1f55792f5acaf8a7643f1bed532aa5f550133292233679ea1d7b5775e37d40a0,1,0.41594153463255595,0.6586461626190198,0.0,ok
IR007_1,数据集/数据集/源域数据集/12kHz_FE_data/IR/0007/IR007_1.mat,source,12k_FE,IR,12000,1772.0,96000,1.0,0.0,-6.966390428046794e-05,0.23763147000559717,0.2376314802169119,1.5649661261552434,1.0416666666666666e-05,902dcf5c6f061b4dba1674c6a927f7819b7aaf893a10739ea9ebe42a7fe07dc7,1,-0.021547775990115876,0.01667119590861446,0.0,ok
IR007_2,数据集/数据集/源域数据集/12kHz_FE_data/IR/0007/IR007_2.mat,source,12k_FE,IR,12000,1755.0,96000,1.0,0.0,-1.7749987691330604e-05,0.23039754327089243,0.23039754395462816,1.535564975499322,1.0416666666666666e-05,d6b5b4ee6e411eee839403ef7588f9010be0c70f8a29229c6a64986429b5bbe0,1,-0.11227009782731785,-0.0319157574106761,0.0,ok
IR007_3,数据集/数据集/源域数据集/12kHz_FE_data/IR/0007/IR007_3.mat,source,12k_FE,IR,12000,1732.0,96000,1.0,0.0,9.298511785665874e-07,0.24108268013120165,0.24108268013299483,1.5447533663446853,1.0416666666666666e-05,bc4d83aac6a4f43ac0fe95db2847deffe948e13d49c9556eb1c2012647aa322b,1,0.021547775990115446,-0.01667119590861446,0.0,ok
IR014_0,数据集/数据集/源域数据集/12kHz_FE_data/IR/0014/IR014_0.mat,source,12k_FE,IR,12000,1796.0,96000,1.0,0.0,3.212178983340802e-05,0.17893977940318198,0.17893978228630103,1.1688251705993575,1.0416666666666666e-05,52b93d14de6d5c6eed85c66ed28caee9316f4c0ac0874afe91b62a229941d57f,1,-0.7734320102948936,-0.6903353563341708,0.0,ok
IR014_1,数据集/数据集/源域数据集/12kHz_FE_data/IR/0014/IR014_1.mat,source,12k_FE,IR,12000,1775.0,96000,1.0,0.0,2.361166089085348e-06,0.14150988249074425,0.1415098825104429,0.9031501809658726,1.0416666666666666e-05,9576fa7e9992d7743c50f4e944a45c79b1847a4533f48c751b8c8f63ae709c46,1,-1.2727447885531562,-1.2410528182606444,0.0,ok
IR014_2,数据集/数据集/源域数据集/12kHz_FE_data/IR/0014/IR014_2.mat,source,12k_FE,IR,12000,1755.0,96000,1.0,0.0,3.6415996582316524e-05,0.13275493396843357,0.1327549389630682,0.8394589717902142,1.0416666666666666e-05,52b5a6a4344ca80e9e212891ba92e340c6ecbe48e780d9634917c248d9ae0deb,1,-1.3918972337783024,-1.3845068896431467,0.0,ok
IR014_3,数据集/数据集/源域数据集/12kHz_FE_data/IR/0014/IR014_3.mat,source,12k_FE,IR,12000,1733.0,96000,1.0,0.0,-2.4220490375640873e-05,0.13747442512017624,0.1374744272537809,0.8719565785788885,1.0416666666666666e-05,4711ebf495f9e1ffb4a9233229bb9ac26e8d20e1fba5b07257e48fc2fe246683,1,-1.3275523087729655,-1.310701372861768,0.0,ok
IR021_0,数据集/数据集/源域数据集/12kHz_FE_data/IR/0021/IR021_0.mat,source,12k_FE,IR,12000,1796.0,96000,1.0,0.0,1.9556474224114107e-05,0.3216216225407922,0.3216216231353661,2.225066638311345,1.0416666666666666e-05,25b6868ed4e627dca1871d2d64cc42dababf60679dd085103364c61342b2c1f5,1,0.9946063128370713,0.9818043484063568,0.0,ok
IR021_1,数据集/数据集/源域数据集/12kHz_FE_data/IR/0021/IR021_1.mat,source,12k_FE,IR,12000,1776.0,96000,1.0,0.0,-0.00019703355962319823,0.29535095286048013,0.29535101858266405,1.7360618496032554,1.0416666666666666e-05,abb1a0953e564e2a2f9d33e7951de04e0e147ff79e2d69ac4a3b3532b6393a03,1,0.6838829051072219,0.28881337806277013,0.0,ok
IR021_2,数据集/数据集/源域数据集/12kHz_FE_data/IR/0021/IR021_2.mat,source,12k_FE,IR,12000,1758.0,96000,1.0,0.0,-0.00034207578406687074,0.2937795153312149,0.293779714487038,2.2794443255757333,1.0416666666666666e-05,9968fd37bfac119d7af425d0c20f068e7d3e19018096889a5d64a96890cff221,1,0.6650986138459685,1.0522707557526854,0.0,ok
IR021_3,数据集/数据集/源域数据集/12kHz_FE_data/IR/0021/IR021_3.mat,source,12k_FE,IR,12000,1737.0,96000,1.0,0.0,-0.00010098701331285081,0.2852012090465224,0.28520122692578836,1.6797681197405856,1.0416666666666666e-05,0b78163e501627000a67768c0bbc65ab2b42e145fcf16d5c3713fbe9835a8ed5,1,0.5621423693617351,0.20119875952327929,0.0,ok
OR007@6_0,数据集/数据集/源域数据集/12kHz_FE_data/OR/Centered/0007/OR007@6_0.mat,source,12k_FE,OR,12000,1797.0,96000,1.0,0.0,7.429693049340873e-05,0.4262435882088215,0.4262435946840319,3.431954540031143,1.0416666666666666e-05,d3058501b4be8a0d0c04caac7f3330bfb58f5dfd125f791bdbad22218e46d8bb,1,2.0165685506204087,0.4707251249854689,0.0,ok
OR007@6_1,数据集/数据集/源域数据集/12kHz_FE_data/OR/Centered/0007/OR007@6_1.mat,source,12k_FE,OR,12000,1776.0,96000,1.0,0.0,-6.116155403488068e-05,0.3537279166751135,0.3537279219627025,2.902463501284169,1.0416666666666666e-05,4bb6186798cec6967b9e9b62bd71fc0adedaf914161b9b18b97ae2a077229423,1,1.4819890749187612,0.3062628265067235,0.0,ok
OR007@6_2,数据集/数据集/源域数据集/12kHz_FE_data/OR/Centered/0007/OR007@6_2.mat,source,12k_FE,OR,12000,1756.0,96000,1.0,0.0,-3.95949784828901e-06,0.35128176056013055,0.3512817605824454,3.1226535779345115,1.0416666666666666e-05,61644df0506f28446bbb46b428606fafb2d784b0b54f64b63dbfc858e04918a1,1,1.463460645175899,0.3772129390297084,0.0,ok
OR007@6_3,数据集/数据集/源域数据集/12kHz_FE_data/OR/Centered/0007/OR007@6_3.mat,source,12k_FE,OR,12000,1733.0,96000,1.0,0.0,3.057637402460396e-05,0.3549297230411392,0.35492972435818104,3.2506203505604994,1.0416666666666666e-05,bab4db03f1ac4e2aeefc4c3fc1980af28867da0df3772a4e139c57f92d60013e,1,1.4910798558481877,0.416725341610467,0.0,ok
OR014@6_0,数据集/数据集/源域数据集/12kHz_FE_data/OR/Centered/0014/OR014@6_0.mat,source,12k_FE,OR,12000,1797.0,96000,1.0,0.0,-0.008100260191368527,0.9181212485978462,0.9181569807729156,4.959993971640342,1.0416666666666666e-05,c27ca12461155ff36b87c02f3c72cb9ea1303c82574e2673f1572ea4b716e3e4,1,5.052235994866505,0.8536335796320892,0.0,distribution_review
OR021@6_0,数据集/数据集/源域数据集/12kHz_FE_data/OR/Centered/0021/OR021@6_0.mat,source,12k_FE,OR,12000,1797.0,96000,1.0,0.0,2.96404215458555e-05,0.8242760023297802,0.8242760028627052,5.401136485821979,1.0416666666666666e-05,9bae24e104bf0d973732791bf44d3b803707d206b73b446b78df851fa8bdb41f,1,4.538148652266522,0.9459338359696748,0.0,ok
OR007@12_0,数据集/数据集/源域数据集/12kHz_FE_data/OR/Opposite/0007/OR007@12_0.mat,source,12k_FE,OR,12000,1797.0,96000,1.0,0.0,-1.3679757735173922e-05,0.12670393269983518,0.12670393343831174,0.6730818473913516,9.375e-05,a6cc133f6145da671e3269af5a748990faeef9bfe54bebce2b11acea360cf3f2,1,-0.39855616432820434,-0.7885016618309948,0.0,ok
OR007@12_1,数据集/数据集/源域数据集/12kHz_FE_data/OR/Opposite/0007/OR007@12_1.mat,source,12k_FE,OR,12000,1775.0,96000,1.0,0.0,-8.051849005901682e-06,0.1683666711461471,0.16836667133868005,2.138263305685586,1.0416666666666666e-05,66b7d4698a39d7f870e064461b94104f6bc325c9ad66fe20acc74537358829eb,1,-0.026574371302176904,0.024553263725278388,0.0,ok
OR007@12_2,数据集/数据集/源域数据集/12kHz_FE_data/OR/Opposite/0007/OR007@12_2.mat,source,12k_FE,OR,12000,1755.0,96000,1.0,0.0,-1.3110996637403746e-05,0.17047269024874243,0.1704726907529236,1.6705184940574753,1.0416666666666666e-05,d09ea5b9a593e8221a630d3901ee6f00372bfe0a45079d0f72660e7169bf4ee0,1,-0.008124883706143754,-0.18407009574080668,0.0,ok
OR007@12_3,数据集/数据集/源域数据集/12kHz_FE_data/OR/Opposite/0007/OR007@12_3.mat,source,12k_FE,OR,12000,1733.0,96000,1.0,0.0,5.021292269673646e-06,0.17140135433391118,0.17140135440746188,0.8247749153906309,1.0416666666666666e-05,eb3e7c69c679d781c139d4b4b34706627915f60b630cdcc3e8e8a55153ddc8b3,1,0.0,-0.6763168909265111,0.0,ok
OR007@3_0,数据集/数据集/源域数据集/12kHz_FE_data/OR/Orthogonal/0007/OR007@3_0.mat,source,12k_FE,OR,12000,1797.0,96000,1.0,0.0,-1.2119254316404926e-05,0.09753708828651046,0.09753708903943598,0.5055882047916376,1.0416666666666666e-05,f1b4076f6d807cb6b16d1567f46e553234d44167fa23adaa70262ec373b53aeb,1,-0.6672481474383942,-0.924850993637873,0.0,ok
OR007@3_1,数据集/数据集/源域数据集/12kHz_FE_data/OR/Orthogonal/0007/OR007@3_1.mat,source,12k_FE,OR,12000,1776.0,96000,1.0,0.0,5.925695206796444e-05,0.09676141571076406,0.09676143385532103,0.6265585541106194,1.0416666666666666e-05,b888f116cee86efc321f10efc0aec3b5a9d0c96cd3644a05455b4e7d86c20a3a,1,-0.6744907594765952,-0.8249544140589298,0.0,ok
OR007@3_2,数据集/数据集/源域数据集/12kHz_FE_data/OR/Orthogonal/0007/OR007@3_2.mat,source,12k_FE,OR,12000,1755.0,96000,1.0,0.0,2.4533840553483696e-05,0.10540022361028575,0.10540022646563701,0.47341041908527076,1.0416666666666666e-05,0faca67d606f902b4fda08b0598ab711fb2a5ef78b0e0fa62c910388599f7cdc,1,-0.5941144069614338,-0.9527764609043108,0.0,ok
OR007@3_3,数据集/数据集/源域数据集/12kHz_FE_data/OR/Orthogonal/0007/OR007@3_3.mat,source,12k_FE,OR,12000,1733.0,96000,1.0,0.0,1.176771718705409e-05,0.14722344048748717,0.14722344095778991,0.5779187714836121,1.0416666666666666e-05,24933cc54212254aa777c22b3f1ea84058e1526a9253044934a54cf48260a5ee,1,-0.2136615133196059,-0.8641977107461633,0.0,ok
OR014@3_0,数据集/数据集/源域数据集/12kHz_FE_data/OR/Orthogonal/0014/OR014@3_0.mat,source,12k_FE,OR,12000,1796.0,96000,1.0,0.0,1.787699882796347e-05,0.4200458414110663,0.42004584179148563,3.1412079191660363,1.0416666666666666e-05,0094d92b51b25c77cd20fee6e24d167278628c262e978a8ed2ffbe7c425587b3,1,1.9719538382447321,0.3830173872936381,0.0,ok
OR014@3_1,数据集/数据集/源域数据集/12kHz_FE_data/OR/Orthogonal/0014/OR014@3_1.mat,source,12k_FE,OR,12000,1774.0,121168,1.0,0.0008665654298164532,0.0061647567678920845,0.2877499361636363,0.2878159654852108,2.079214285714286,8.25300409349003e-06,991b6264225e2188a8070756c2b289e6078ac5c832d4a508bdbf775c4a04fbfe,1,0.9706385059322444,0.0,0.0,ok
OR014@3_2,数据集/数据集/源域数据集/12kHz_FE_data/OR/Orthogonal/0014/OR014@3_2.mat,source,12k_FE,OR,12000,1752.0,96000,1.0,0.0,-7.044002124945715e-05,0.42511717833430046,0.4251171841700992,2.7312622225564227,1.0416666666666666e-05,2234e7b358995178e601a683fcef5bac0c467f0252d84faabc337a4185ecf6b7,1,2.008474484235467,0.2482744452651005,0.0,ok
OR014@3_3,数据集/数据集/源域数据集/12kHz_FE_data/OR/Orthogonal/0014/OR014@3_3.mat,source,12k_FE,OR,12000,1728.0,96000,1.0,0.0,2.956250434747519e-06,0.7345413204258425,0.7345413204317913,4.381076422051301,1.0416666666666666e-05,19e6c3ab0bd4f819c987d1b5daa4df468dddf909f7e84177b7019f0c31543030,1,4.021412420189773,0.7215532891522752,0.0,ok
OR021@3_1,数据集/数据集/源域数据集/12kHz_FE_data/OR/Orthogonal/0021/OR021@3_1.mat,source,12k_FE,OR,12000,1773.0,96000,1.0,0.0,-1.4817203272721113e-05,0.16472344302667966,0.1647234436930982,0.8273546821284373,1.0416666666666666e-05,6a14df479b5cd2b6b67a8fd08711ebab648b779f011cde0d4b9c86973784c967,1,-0.05856902129505248,-0.6744907594765952,0.0,ok
OR021@3_2,数据集/数据集/源域数据集/12kHz_FE_data/OR/Orthogonal/0021/OR021@3_2.mat,source,12k_FE,OR,12000,1751.0,96000,1.0,0.0,6.147655918267642e-05,0.12982520310336115,0.12982521765895988,0.6847274400250918,1.0416666666666666e-05,34fb618605d1b9dfa6713856194e788051c2893ac9ef4b71c4ba115e73972194,1,-0.3702151845078958,-0.7795355321742687,0.0,ok
OR021@3_3,数据集/数据集/源域数据集/12kHz_FE_data/OR/Orthogonal/0021/OR021@3_3.mat,source,12k_FE,OR,12000,1728.0,96000,1.0,0.0,3.992630965368198e-05,0.14803357819510785,0.1480335835793936,0.8412303992828789,1.0416666666666666e-05,1b20a83a8bf00049063ed9b491cae77be0de8e729b33eb7575fbd4268274b6cc,1,-0.20642961370316001,-0.664712611190962,0.0,ok
B007_0,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_0.mat,source,48k_DE,B,48000,1796.0,192000,1.0,0.0,-6.318309743452671e-05,0.1454775342025059,0.1454775479231935,0.7000297348352578,5.208333333333333e-06,15da42c719eb89ee0ac7bd0dc29365a9615cc072b401eb43a2f36b5d04769cc8,1,-0.37259196045143533,-1.3562292198471755,0.0,ok
B007_1,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_1.mat,source,48k_DE,B,48000,1772.0,192000,1.0,0.0,-0.0006389657037412607,0.14053519286537994,0.14053664543769392,0.6564659446135664,5.208333333333333e-06,80b292a02ad4e6489a44b368f1efa35c6ba5abb820ddf9e6dd2d18d5225c3cb2,1,-0.5999292803206894,-1.4113312984031692,0.0,ok
B007_2,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_2.mat,source,48k_DE,B,48000,1747.0,192000,1.0,0.0,0.00016175767018427172,0.13936020944897284,0.13936030332632549,0.7563229595028927,5.208333333333333e-06,a301ac253469451cc5de209d75beb2d336e36da3b4152d7ad1974f48dfe3ce9b,1,-0.6541994481809157,-1.2870810789895595,0.0,ok
B007_3,数据集/数据集/源域数据集/48kHz_DE_data/B/0007/B007_3.mat,source,48k_DE,B,48000,1721.0,192000,1.0,0.0,0.0006314689537659688,0.14076668551420776,0.14076810186862448,0.6499848845883813,5.208333333333333e-06,dfbe3c812514deb906347099dbeb4e023968487bc4a91cbafa2e9b6d0ff59c8a,1,-0.5892577021859919,-1.4196525482020703,0.0,ok
B014_0,数据集/数据集/源域数据集/48kHz_DE_data/B/0014/B014_0.mat,source,48k_DE,B,48000,1797.0,192000,1.0,0.0,-0.0009308215735805818,0.13847831246589498,0.1384814408222412,1.2870354553110348,5.208333333333333e-06,ede9802c35556fe5db57734c426380db54a451a9696dfbba3c7393e690207c95,1,-0.6947820707722746,-0.7266348857730627,0.0,ok
B014_1,数据集/数据集/源域数据集/48kHz_DE_data/B/0014/B014_1.mat,source,48k_DE,B,48000,1772.0,192000,1.0,0.0,0.0007273740129952764,0.1497289913364316,0.14973075809458786,2.304677642907226,5.208333333333333e-06,9520bc44cb49d297e011e36ad5e0cc3a24eebbe091aa650778821406a6b1145f,1,-0.17768024971449506,0.054667624214355226,0.0,ok
B014_2,数据集/数据集/源域数据集/48kHz_DE_data/B/0014/B014_2.mat,source,48k_DE,B,48000,1748.0,192000,1.0,0.0,-0.0007266894991581421,0.15752416407590705,0.15752584024674007,2.9103422052123804,5.208333333333333e-06,70041694a09a77d777a230b844f67cd247827a026554da839ac584f91c5f7992,1,0.17768024971449506,0.41187622952873937,0.0,ok
B014_3,数据集/数据集/源域数据集/48kHz_DE_data/B/0014/B014_3.mat,source,48k_DE,B,48000,1725.0,192000,1.0,0.0,-0.00030818661016177734,0.1703378110044869,0.17033808980021753,2.314439369187915,5.208333333333333e-06,158c5f21b23a2a34eb2e65a2c1daaff3c9cc57a9b571c89c11026eeda473089d,1,0.7565953566415481,0.06092843977964154,0.0,ok
B021_0,数据集/数据集/源域数据集/48kHz_DE_data/B/0021/B021_0.mat,source,48k_DE,B,48000,1797.0,192000,1.0,0.0,-0.00849119347903196,0.3540286144404038,0.3541304282454283,2.1387655045626346,5.208333333333333e-06,34b434323b999442ffe4d16252d45d10a88f51953247d9bb20c133effeaf8461,1,8.427900079850932,-0.054667624214355226,0.0,distribution_review
B021_1,数据集/数据集/源域数据集/48kHz_DE_data/B/0021/B021_1.mat,source,48k_DE,B,48000,1774.0,192000,1.0,0.0,0.0011083577375455315,0.2293400185965369,0.22934269682449945,2.5038089243625454,5.208333333333333e-06,8a0b74e3d451b0222b181a2d72dcb6247fc949f812d027feb3ea25c38791d741,1,3.3433944160258005,0.17886625610902074,0.0,ok
B021_2,数据集/数据集/源域数据集/48kHz_DE_data/B/0021/B021_2.mat,source,48k_DE,B,48000,1754.0,192000,1.0,0.0,0.0001048512144690212,0.3351877940001316,0.33518781039956064,3.421039832843223,5.208333333333333e-06,5e7b736702800d05e6307ddaeaf31e7e867194b4f00f171e61eb82ff65bf7f68,1,7.687020402262009,0.6724289749781494,0.0,distribution_review
B021_3,数据集/数据集/源域数据集/48kHz_DE_data/B/0021/B021_3.mat,source,48k_DE,B,48000,1729.0,192000,1.0,0.0,-0.0015218843545103942,0.37530337494037025,0.37530646060735573,3.4296368060852793,0.000140625,6266f3aa1e8313f35ae6cc132c7710f50ef746dac665a4f42628326775804637,1,9.24396169102679,0.676552543975041,0.0,distribution_review
IR007_0,数据集/数据集/源域数据集/48kHz_DE_data/IR/0007/IR007_0.mat,source,48k_DE,IR,48000,1796.0,192000,1.0,0.0,-0.0018212906854926058,0.5827530993414792,0.5827559453938338,3.492756679495063,5.208333333333333e-06,860aa0a9b6e3c9f74c03bacd83971c93a138ad6ed648e2fd168cfb7c6c634622,1,2.3002742845223714,0.6986167391067449,0.0,ok
IR007_1,数据集/数据集/源域数据集/48kHz_DE_data/IR/0007/IR007_1.mat,source,48k_DE,IR,48000,1772.0,192000,1.0,0.0,-0.0002780309509988466,0.2776720796814034,0.27767221887651156,1.6308770885682322,5.208333333333333e-06,cd19f31b9d78f7741924e74437efed1d8524568e95ad866b32156cdb80222267,1,-0.05760185502475359,-1.0969945295599346,0.0,ok
IR007_2,数据集/数据集/源域数据集/48kHz_DE_data/IR/0007/IR007_2.mat,source,48k_DE,IR,48000,1748.0,192000,1.0,0.0,-0.0007638172105531105,0.2807154509495936,0.28071649010801775,1.6793359891240147,5.208333333333333e-06,2f210b731cbc77a4594cc47f9242008551c2a867ed2234cdb32736597cd18b40,1,-0.03139619867898072,-1.0357536935038232,0.0,ok
IR007_3,数据集/数据集/源域数据集/48kHz_DE_data/IR/0007/IR007_3.mat,source,48k_DE,IR,48000,1721.0,192000,1.0,0.0,0.00025643195098387346,0.2793791055454154,0.2793792232301855,1.5351486341163236,5.208333333333333e-06,937bf19572559f642468991b49f974cc5b06375508744bbc6b2b63ec9b76cb36,1,-0.04289996225650153,-1.2213605235919327,0.0,ok
IR014_0,数据集/数据集/源域数据集/48kHz_DE_data/IR/0014/IR014_0.mat,source,48k_DE,IR,48000,1796.0,63788,1.0,0.0,-2.427216124069195e-16,0.17816900319092183,0.1781690031909218,1.41223495930269,1.567692983006208e-05,ac7467ed6804edc624bc7eb09f9d9ca2e22e7bd9c03ff2d5f3800561d9c5e208,1,-0.9503987530336585,-1.3881165134458784,0.0,ok
IR014_1,数据集/数据集/源域数据集/48kHz_DE_data/IR/0014/IR014_1.mat,source,48k_DE,IR,48000,1772.0,192000,1.0,0.0,0.0006468523011058283,0.26170048048228056,0.2617012799024031,2.9056314696483274,5.208333333333333e-06,2bad75d35794633167bee0416c81024d2f3b51ace735e4b76130485a27b05204,1,-0.19611392395414887,0.22871046333626102,0.0,ok
IR014_2,数据集/数据集/源域数据集/48kHz_DE_data/IR/0014/IR014_2.mat,source,48k_DE,IR,48000,1751.0,192000,1.0,0.0,-0.0001797117314189974,0.238714325651314,0.238714393297656,2.651053651567192,5.208333333333333e-06,cddd4a390db34875f25ce26ec42d7ba08bbd72bd32b883ed10274fdefe5b8d24,1,-0.398582765919532,0.002547720389057509,0.0,ok
IR014_3,数据集/数据集/源域数据集/48kHz_DE_data/IR/0014/IR014_3.mat,source,48k_DE,IR,48000,1726.0,192000,1.0,0.0,0.0033413889273588874,0.28802115181407667,0.2880405332106426,2.6455133576669425,5.208333333333333e-06,9c226508e79c9fa6f226b26fb91a8ab0feba9103cb188610e9c7841c681146ce,1,0.031396198678980414,-0.0025477203890582538,0.0,ok
IR021_0,数据集/数据集/源域数据集/48kHz_DE_data/IR/0021/IR021_0.mat,source,48k_DE,IR,48000,1796.0,192000,1.0,0.0,0.0001113449707848041,0.5838846870108274,0.5838846976273949,3.0638240894419386,5.208333333333333e-06,28f9ae36a5dec151e22620b2a648032fe79b6d5cada21c1cd05b668a5f1f585f,1,2.3081244332015354,0.36193433822752424,0.0,ok
IR021_1,数据集/数据集/源域数据集/48kHz_DE_data/IR/0021/IR021_1.mat,source,48k_DE,IR,48000,1774.0,192000,1.0,0.0,0.00047911319912127,0.6042855190892061,0.604285709023777,3.1757090510260446,5.208333333333333e-06,ff860ed9b020ec2d6a2361ecbe5110921fa7e875060a5b192e6dd04dedca3afd,1,2.4490514058448825,0.4530647335067297,0.0,ok
IR021_2,数据集/数据集/源域数据集/48kHz_DE_data/IR/0021/IR021_2.mat,source,48k_DE,IR,48000,1752.0,192000,1.0,0.0,0.0007087914499104464,0.7683997671305216,0.7684000940340645,3.428610406050089,2.604166666666667e-05,fff32d45c38a13e71cccb3ba61e0dcc287a104d12b2d5a068d53352631ec0514,1,3.5215380965286105,0.6503647798464455,0.0,ok
IR021_3,数据集/数据集/源域数据集/48kHz_DE_data/IR/0021/IR021_3.mat,source,48k_DE,IR,48000,1727.0,192000,1.0,0.0,7.443300881184512e-05,0.4045954029920473,0.4045954098387301,1.8312379124719573,5.208333333333333e-06,2b13583206979b2f92b56e6b4c43688969f7df894837fa5a3ab1943f89a20369,1,0.9852949993363068,-0.8507229366378616,0.0,ok
OR007@6_0,数据集/数据集/源域数据集/48kHz_DE_data/OR/Centered/0007/OR007@6_0.mat,source,48k_DE,OR,48000,1796.0,192000,1.0,0.0,-0.0001962044942114393,1.2500080874593886,1.2500081028577703,6.52853247341551,5.208333333333333e-06,a90f1762208155523d21e5d62618488d77fbfd27b2c6ba9ed686a69f92b94f7f,1,2.068727925236927,0.5837457301199989,0.0,ok
OR007@6_1,数据集/数据集/源域数据集/48kHz_DE_data/OR/Centered/0007/OR007@6_1.mat,source,48k_DE,OR,48000,1774.0,192000,1.0,0.0,-0.0010189641126048686,1.0589117926433202,1.0589122829049404,5.264650830401284,5.208333333333333e-06,581e9fc65916a87684db9a8a5528da21a711ff586ae8ead92367d3c59718bd59,1,1.640005224144166,0.24734310115197117,0.0,ok
OR007@6_2,数据集/数据集/源域数据集/48kHz_DE_data/OR/Centered/0007/OR007@6_2.mat,source,48k_DE,OR,48000,1750.0,192000,1.0,0.0,-0.0002831252504740162,1.0214575776072001,1.0214576168452005,5.45691319727036,5.208333333333333e-06,d8c0422d69bfdcec62ea8f2bcae893648e9565996225acf173b69871f57a4bd1,1,1.551324876877263,0.3026761251062004,0.0,ok
OR007@6_3,数据集/数据集/源域数据集/48kHz_DE_data/OR/Centered/0007/OR007@6_3.mat,source,48k_DE,OR,48000,1725.0,192000,1.0,0.0,0.0001046884691849966,0.9984312538354625,0.9984312593239103,5.262557636850259,5.208333333333333e-06,bca659606090bf2d7c7459739da074756fb313edfe56ada8bea7ba96326bac33,1,1.4959867138395577,0.24673138119722562,0.0,ok
OR014@6_0,数据集/数据集/源域数据集/48kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,source,48k_DE,OR,48000,1796.0,192000,1.0,0.0,0.01737435963255689,0.14947172348350976,0.15047811965123775,1.115782069536403,5.208333333333333e-06,1740e7fa6a4e6172a7bd573d29296a0344f007a87584b21d280682f945788cab,1,-1.1712607807013988,-1.7396516818910857,0.0,ok
OR014@6_1,数据集/数据集/源域数据集/48kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,source,48k_DE,OR,48000,1772.0,192000,1.0,0.0,0.000297257102751543,0.13504829617864153,0.13504862332707884,0.623511974516213,5.208333333333333e-06,aa26c48b2f88ff9eee101d0c15dde57787e436ea5e6494b83c16feaa414287b8,1,-1.2364807864457275,-2.224425754176179,0.0,ok
OR014@6_2,数据集/数据集/源域数据集/48kHz_DE_data/OR/Centered/0014/OR014@6_2.mat,source,48k_DE,OR,48000,1749.0,192000,1.0,0.0,0.00039719386120634436,0.15349213912848117,0.15349265303981294,1.8891098277265908,5.208333333333333e-06,ea786e2a0a19cc0c82b6d3e0bf4818d7e8f78cbb32d2ce59d6a1e9e5da67915a,1,-1.1586206322753327,-1.1694099944758576,0.0,ok
OR014@6_3,数据集/数据集/源域数据集/48kHz_DE_data/OR/Centered/0014/OR014@6_3.mat,source,48k_DE,OR,48000,1723.0,192000,1.0,0.0,-0.0009412005570532441,0.15216973936403225,0.15217265009391834,0.6858107407121775,5.208333333333333e-06,93e94b7aecf3a13fcdf1cf5f571b8ad5408ac5bd8810509fc0417514cba75ca3,1,-1.1641514261940833,-2.15549878272383,0.0,ok
OR021@6_0,数据集/数据集/源域数据集/48kHz_DE_data/OR/Centered/0021/OR021@6_0.mat,source,48k_DE,OR,48000,1796.0,192000,1.0,0.0,-8.312093210555979e-05,0.6685652865686845,0.6685652917357859,7.676813282304005,5.208333333333333e-06,d053322326c1deac0b1655cf25d889ab42f005fbe67188aa1f26dd0c2d50a77f,1,0.6245991389657853,0.843591587873506,0.0,ok
OR021@6_1,数据集/数据集/源域数据集/48kHz_DE_data/OR/Centered/0021/OR021@6_1.mat,source,48k_DE,OR,48000,1771.0,192000,1.0,0.0,-0.0003288009462652911,0.6140719999032739,0.6140720879304551,6.653575043456511,5.208333333333333e-06,43f8660b8ff2229bc26e6c3c453a0bc70034fb8a0066539ae6c0828d04aaaf81,1,0.46421252358417464,0.6138989163003266,0.0,ok
